CRSE_ID,CRSE_OFFER_NBR,CRSE_EFFDT,SUBJECT,CRSE_CODE,COURSE_TITLE_LONG,ACAD_ORG_MAU_DESCRFORMAL,ACAD_ORG_U1_DESCRFORMAL,RQRMNT_GROUP,EFFDT,DESCR254A,RQRMNT_USEAGE,RQRMNT_LIST_SEQ,RQ_CONNECT_TYPE,MIN_CRSES_REQD,MIN_UNITS_REQD,GRADE_POINTS_MIN,GPA_REQUIRED,RQ_LINE_KEY_NBR,RQ_GRP_LINE_NBR,RQ_GRP_LINE_TYPE,REQUIREMENT,REQUISITE_TYPE,SSR_DESCR80,RQDET_CRSE_ID,RQDET_CRSE,RQ_CONNECT,PARENTHESIS,MIN_CRSES_REQD,MIN_UNITS_REQD,CONDITION_CODE,CONDITION_OPERATOR,CONDITION_DATA,DESCR,RQRMNT_USEAGE,RQRMNT_LIST_SEQ,RQ_CONNECT_TYPE,MIN_CRSES_REQD,MIN_UNITS_REQD,GRADE_POINTS_MIN,GPA_REQUIRED,RQ_LINE_KEY_NBR,RQ_LINE_DET_SEQ,RQ_LINE_DET_TYPE,COURSE_LIST,CONDITION_CODE,CONDITION_OPERATOR,CONDITION_DATA,CourseList
200077,1,00:00.0,KIN,836,Upper Body Physical Assessment,College of Education,Kinesiology,603515,00:00.0,Prerequisite: KIN 832 and KIN 833 and KIN 834. Restrictions: Open to students in the Athletic Training Major.??????? ,ENR,1,AND,0,0,0,0,2,20,CRSE, ,PRE,KIN 833,200073,KIN 833 (200073-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200077,1,00:00.0,KIN,836,Upper Body Physical Assessment,College of Education,Kinesiology,603515,00:00.0,Prerequisite: KIN 832 and KIN 833 and KIN 834. Restrictions: Open to students in the Athletic Training Major.??????? ,ENR,1,AND,0,0,0,0,3,30,CRSE, ,PRE,KIN 834,200074,KIN 834 (200074-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200077,1,00:00.0,KIN,836,Upper Body Physical Assessment,College of Education,Kinesiology,603515,00:00.0,Prerequisite: KIN 832 and KIN 833 and KIN 834. Restrictions: Open to students in the Athletic Training Major.??????? ,ENR,1,AND,0,0,0,0,4,40,COND, , , , ,,AND, ,0,0,PL,EQ,ATHLTRN_MS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200078,1,00:00.0,CMP,245,Principles of Green Building,College of Agriculture and Natural Resources,"School of Planning, Design and Construction CANR",601160,00:00.0,Prerequisite: CMP 210 and (CMP 230 or concurrently) and CMP 124. Restrictions: Not open to seniors.,ENR,1,OR,0,0,0,0,1,10,COND, , , , ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200078,1,00:00.0,CMP,245,Principles of Green Building,College of Agriculture and Natural Resources,"School of Planning, Design and Construction CANR",601160,00:00.0,Prerequisite: CMP 210 and (CMP 230 or concurrently) and CMP 124. Restrictions: Not open to seniors.,ENR,1,OR,0,0,0,0,2,20,RQ,4163,PRE, , ,,OR,(,0,0, , , ,CMP 245,ENR,1,AND,0,0,0,0,1,1,CLST,5600,NA,EQ, ,"CMP 210 (117052-College of Agriculture and Natural Resources School of Planning, Design and Construction CANR)"
200078,1,00:00.0,CMP,245,Principles of Green Building,College of Agriculture and Natural Resources,"School of Planning, Design and Construction CANR",601160,00:00.0,Prerequisite: CMP 210 and (CMP 230 or concurrently) and CMP 124. Restrictions: Not open to seniors.,ENR,1,OR,0,0,0,0,2,20,RQ,4163,PRE, , ,,OR,(,0,0, , , ,CMP 245,ENR,1,AND,0,0,0,0,1,2,CLST,6454,NA,EQ, ,"CMP 124 (117049-College of Agriculture and Natural Resources School of Planning, Design and Construction CANR)"
200078,1,00:00.0,CMP,245,Principles of Green Building,College of Agriculture and Natural Resources,"School of Planning, Design and Construction CANR",601160,00:00.0,Prerequisite: CMP 210 and (CMP 230 or concurrently) and CMP 124. Restrictions: Not open to seniors.,ENR,1,OR,0,0,0,0,2,20,RQ,4163,PRE, , ,,OR,(,0,0, , , ,CMP 245,ENR,1,AND,0,0,0,0,2,1,COND, ,TBL,EQ,255,
200078,1,00:00.0,CMP,245,Principles of Green Building,College of Agriculture and Natural Resources,"School of Planning, Design and Construction CANR",601160,00:00.0,Prerequisite: CMP 210 and (CMP 230 or concurrently) and CMP 124. Restrictions: Not open to seniors.,ENR,1,OR,0,0,0,0,3,30,CRSE, ,CO,CMP 230,117055,"CMP 230 (117055-College of Agriculture and Natural Resources School of Planning, Design and Construction CANR)",AND,),0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200079,1,00:00.0,FI,250,Careers in Finance,Eli Broad College of Business,Finance,602028,00:00.0,Restrictions: Open to undergraduate students in the Business - Admitted major or in the Finance Major or approval of department.    ,ENR,1,OR,0,0,0,0,1,10,COND, , ,Honors Students, ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200079,1,00:00.0,FI,250,Careers in Finance,Eli Broad College of Business,Finance,602028,00:00.0,Restrictions: Open to undergraduate students in the Business - Admitted major or in the Finance Major or approval of department.    ,ENR,1,OR,0,0,0,0,2,20,COND, , ,Business - Admitted Major, ,,OR, ,0,0,PL,EQ,BUSAD_NOHN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200079,1,00:00.0,FI,250,Careers in Finance,Eli Broad College of Business,Finance,602028,00:00.0,Restrictions: Open to undergraduate students in the Business - Admitted major or in the Finance Major or approval of department.    ,ENR,1,OR,0,0,0,0,3,30,COND, , ,Undergraduates, ,,OR,(,0,0,TBL,EQ,180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200079,1,00:00.0,FI,250,Careers in Finance,Eli Broad College of Business,Finance,602028,00:00.0,Restrictions: Open to undergraduate students in the Business - Admitted major or in the Finance Major or approval of department.    ,ENR,1,OR,0,0,0,0,4,40,COND, , ,Finance Major, ,,AND,),0,0,PL,IN,230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200080,1,00:00.0,KIN,837,Therapeutic Interventions II,College of Education,Kinesiology,603516,00:00.0,Prerequisite: KIN 832 and KIN 833 and KIN 834. Restrictions: Open to students in the Athletic Training Major. ,ENR,1,AND,0,0,0,0,1,10,CRSE, ,PRE,KIN 832,200072,KIN 832 (200072-College of Education Kinesiology), , ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200080,1,00:00.0,KIN,837,Therapeutic Interventions II,College of Education,Kinesiology,603516,00:00.0,Prerequisite: KIN 832 and KIN 833 and KIN 834. Restrictions: Open to students in the Athletic Training Major. ,ENR,1,AND,0,0,0,0,2,20,CRSE, ,PRE,KIN 833,200073,KIN 833 (200073-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200080,1,00:00.0,KIN,837,Therapeutic Interventions II,College of Education,Kinesiology,603516,00:00.0,Prerequisite: KIN 832 and KIN 833 and KIN 834. Restrictions: Open to students in the Athletic Training Major. ,ENR,1,AND,0,0,0,0,3,30,CRSE, ,PRE,KIN 834,200074,KIN 834 (200074-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200080,1,00:00.0,KIN,837,Therapeutic Interventions II,College of Education,Kinesiology,603516,00:00.0,Prerequisite: KIN 832 and KIN 833 and KIN 834. Restrictions: Open to students in the Athletic Training Major. ,ENR,1,AND,0,0,0,0,4,40,COND, , , , ,,AND, ,0,0,PL,EQ,ATHLTRN_MS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200081,1,00:00.0,KIN,838,General Medical Conditions,College of Education,Kinesiology,603517,00:00.0,Prerequisite: KIN 832 and KIN 833 and KIN 834. Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,1,10,CRSE, ,PRE,KIN 832,200072,KIN 832 (200072-College of Education Kinesiology), , ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200081,1,00:00.0,KIN,838,General Medical Conditions,College of Education,Kinesiology,603517,00:00.0,Prerequisite: KIN 832 and KIN 833 and KIN 834. Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,2,20,CRSE, ,PRE,KIN 833,200073,KIN 833 (200073-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200081,1,00:00.0,KIN,838,General Medical Conditions,College of Education,Kinesiology,603517,00:00.0,Prerequisite: KIN 832 and KIN 833 and KIN 834. Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,3,30,CRSE, ,PRE,KIN 834,200074,KIN 834 (200074-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200081,1,00:00.0,KIN,838,General Medical Conditions,College of Education,Kinesiology,603517,00:00.0,Prerequisite: KIN 832 and KIN 833 and KIN 834. Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,4,40,COND, , , , ,,AND, ,0,0,PL,EQ,ATHLTRN_MS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200082,1,00:00.0,KIN,883,Health Care Administration,College of Education,Kinesiology,603538,00:00.0,Prerequisite: KIN 835 and KIN 836 and KIN 837 and KIN 838. Restrictions: Open to students in the Athletic Training Major. ,ENR,1,AND,0,0,0,0,1,10,CRSE, ,PRE,KIN 835,200076,KIN 835 (200076-College of Education Kinesiology), , ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200082,1,00:00.0,KIN,883,Health Care Administration,College of Education,Kinesiology,603538,00:00.0,Prerequisite: KIN 835 and KIN 836 and KIN 837 and KIN 838. Restrictions: Open to students in the Athletic Training Major. ,ENR,1,AND,0,0,0,0,2,20,CRSE, ,PRE,KIN 836,200077,KIN 836 (200077-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200082,1,00:00.0,KIN,883,Health Care Administration,College of Education,Kinesiology,603538,00:00.0,Prerequisite: KIN 835 and KIN 836 and KIN 837 and KIN 838. Restrictions: Open to students in the Athletic Training Major. ,ENR,1,AND,0,0,0,0,3,30,CRSE, ,PRE,KIN 837,200080,KIN 837 (200080-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200082,1,00:00.0,KIN,883,Health Care Administration,College of Education,Kinesiology,603538,00:00.0,Prerequisite: KIN 835 and KIN 836 and KIN 837 and KIN 838. Restrictions: Open to students in the Athletic Training Major. ,ENR,1,AND,0,0,0,0,4,40,CRSE, ,PRE,KIN 838,200081,KIN 838 (200081-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200082,1,00:00.0,KIN,883,Health Care Administration,College of Education,Kinesiology,603538,00:00.0,Prerequisite: KIN 835 and KIN 836 and KIN 837 and KIN 838. Restrictions: Open to students in the Athletic Training Major. ,ENR,1,AND,0,0,0,0,5,50,COND, , , , ,,AND, ,0,0,PL,EQ,ATHLTRN_MS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200083,1,00:00.0,KIN,884,Spine Evaluations and Advanced Rehabilitation,College of Education,Kinesiology,2568,00:00.0,Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,1,10,COND, , , , ,, , ,0,0,PL,EQ,ATHLTRN_MS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200084,1,00:00.0,KIN,885,Sport Biomechanics,College of Education,Kinesiology,2569,00:00.0,Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,1,10,COND, , , , ,, , ,0,0,PL,EQ,ATHLTRN_MS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200085,1,00:00.0,KIN,886,Psychology of Sports Injury and Rehabilitation,College of Education,Kinesiology,603541,00:00.0,Prerequisite: KIN 883 and KIN 884 and KIN 885. Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,1,10,CRSE, ,PRE,KIN 883,200082,KIN 883 (200082-College of Education Kinesiology), , ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200085,1,00:00.0,KIN,886,Psychology of Sports Injury and Rehabilitation,College of Education,Kinesiology,603541,00:00.0,Prerequisite: KIN 883 and KIN 884 and KIN 885. Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,2,20,CRSE, ,PRE,KIN 884,200083,KIN 884 (200083-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200085,1,00:00.0,KIN,886,Psychology of Sports Injury and Rehabilitation,College of Education,Kinesiology,603541,00:00.0,Prerequisite: KIN 883 and KIN 884 and KIN 885. Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,3,30,CRSE, ,PRE,KIN 885,200084,KIN 885 (200084-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200085,1,00:00.0,KIN,886,Psychology of Sports Injury and Rehabilitation,College of Education,Kinesiology,603541,00:00.0,Prerequisite: KIN 883 and KIN 884 and KIN 885. Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,4,40,COND, , , , ,,AND, ,0,0,PL,EQ,ATHLTRN_MS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200086,1,00:00.0,CMP,445,Green and Energy Efficient Building Construction,College of Agriculture and Natural Resources,"School of Planning, Design and Construction CANR",601172,00:00.0,Prerequisite: CMP 245    Not open to students with credit in: CMP 845    ,ENR,1,AND,0,0,0,0,1,10,RQ,2052,PRE, , ,, , ,0,0, , , ,CMP 445,ENR,1,OR,0,0,0,0,1,1,CLST,5587,NA,EQ, ,"CMP 245 (200078-College of Agriculture and Natural Resources School of Planning, Design and Construction CANR)"
200086,1,00:00.0,CMP,445,Green and Energy Efficient Building Construction,College of Agriculture and Natural Resources,"School of Planning, Design and Construction CANR",601172,00:00.0,Prerequisite: CMP 245    Not open to students with credit in: CMP 845    ,ENR,1,AND,0,0,0,0,1,10,RQ,2052,PRE, , ,, , ,0,0, , , ,CMP 445,ENR,1,OR,0,0,0,0,2,1,COND, ,PL,IN,116,
200087,1,00:00.0,KIN,887,Performance Enhancement in Sport,College of Education,Kinesiology,603542,00:00.0,Prerequisite: KIN 883 and KIN 884 and KIN 885    ,ENR,1,AND,0,0,0,0,1,10,CRSE, ,PRE,KIN 883,200082,KIN 883 (200082-College of Education Kinesiology), , ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200087,1,00:00.0,KIN,887,Performance Enhancement in Sport,College of Education,Kinesiology,603542,00:00.0,Prerequisite: KIN 883 and KIN 884 and KIN 885    ,ENR,1,AND,0,0,0,0,2,20,CRSE, ,PRE,KIN 884,200083,KIN 884 (200083-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200087,1,00:00.0,KIN,887,Performance Enhancement in Sport,College of Education,Kinesiology,603542,00:00.0,Prerequisite: KIN 883 and KIN 884 and KIN 885    ,ENR,1,AND,0,0,0,0,3,30,CRSE, ,PRE,KIN 885,200084,KIN 885 (200084-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200088,1,00:00.0,KIN,888,Seminar in Athletic Training,College of Education,Kinesiology,603543,00:00.0,Prerequisite: KIN 836 and KIN 837.  Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,1,10,CRSE, ,PRE, ,200077,KIN 836 (200077-College of Education Kinesiology), , ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200088,1,00:00.0,KIN,888,Seminar in Athletic Training,College of Education,Kinesiology,603543,00:00.0,Prerequisite: KIN 836 and KIN 837.  Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,2,20,CRSE, ,PRE, ,200080,KIN 837 (200080-College of Education Kinesiology),AND, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200088,1,00:00.0,KIN,888,Seminar in Athletic Training,College of Education,Kinesiology,603543,00:00.0,Prerequisite: KIN 836 and KIN 837.  Restrictions: Open to students in the Athletic Training Major.,ENR,1,AND,0,0,0,0,3,30,COND, , , , ,,AND, ,0,0,PL,EQ,ATHLTRN_MS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200091,1,00:00.0,LLT,870,Instructed Second Language Acquisition,College of Arts and Letters,"Linguistics, Languages, and Cultures",604079,00:00.0,Restrictions: Open to graduate students in the Second Language Studies Major or in the Teaching English to Speakers of Other Languages Major or approval of department.    ,ENR,1,OR,0,0,0,0,1,10,COND, , , , ,, , ,0,0,PL,EQ,SECOND_PHD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200091,1,00:00.0,LLT,870,Instructed Second Language Acquisition,College of Arts and Letters,"Linguistics, Languages, and Cultures",604079,00:00.0,Restrictions: Open to graduate students in the Second Language Studies Major or in the Teaching English to Speakers of Other Languages Major or approval of department.    ,ENR,1,OR,0,0,0,0,2,20,COND, , , , ,,OR, ,0,0,PL,EQ,TENGSOL_MA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200092,1,00:00.0,VM,693,Companion Animal Behavior Clerkship,College of Veterinary Medicine,Veterinary Medicine Dean,606875,00:00.0,Restrictions: Open to veterinary medicine students in the College of Veterinary Medicine or approval of college.    ,ENR,1,AND,0,0,0,0,1,10,COND, , ,Veterinary Medicine Students, ,, , ,0,0,PL,IN,512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200096,1,00:00.0,FOR,360,"Forest Ecosystems, Carbon and Climate Change",College of Agriculture and Natural Resources,Forestry,602152,00:00.0,Prerequisite: WRA 101    ,ENR,1,OR,0,0,0,0,1,10,COND, , ,Honors Students, ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200096,1,00:00.0,FOR,360,"Forest Ecosystems, Carbon and Climate Change",College of Agriculture and Natural Resources,Forestry,602152,00:00.0,Prerequisite: WRA 101    ,ENR,1,OR,0,0,0,0,2,20,CRSE, ,PRE,WRA 101,125835,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures)",OR, ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200097,1,00:00.0,FOR,413,Wildland Fire Ecology and Management,College of Agriculture and Natural Resources,Forestry,602158,00:00.0,Prerequisite: (FOR 340 or concurrently) or (IBIO 355 or concurrently)    ,ENR,1,OR,0,0,0,0,1,10,COND, , ,Honors Students, ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200097,1,00:00.0,FOR,413,Wildland Fire Ecology and Management,College of Agriculture and Natural Resources,Forestry,602158,00:00.0,Prerequisite: (FOR 340 or concurrently) or (IBIO 355 or concurrently)    ,ENR,1,OR,0,0,0,0,2,20,RQ,3658,CO, , ,,OR, ,0,0, , , ,FOR 340 or IBIO 355,ENR,1,AND,0,0,0,0,1,1,CLST,6902,NA,EQ, ,"FOR 340 (118535-College of Agriculture and Natural Resources Forestry), IBIO 355 (122970-College of Natural Science Integrative Biology), PLB 355 (122970-College of Natural Science Integrative Biology)"
200102,1,00:00.0,CMSE,830,Foundations of Data Science,College of Engineering,"Computational Math, Science and Engineering EGR",601209,00:00.0,"Restrictions: Not open to doctoral students in the Computational Mathematics, Science and Engineering.    ",ENR,1,AND,0,0,0,0,1,10,COND, , ,"Not open to Doctoral Students in Computational Math, Science, and Engineering", ,, , ,0,0,PLS,NE,CMSE_PHD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200133,1,00:00.0,PHM,811,Global Health: Pharmacology and Toxicology Perspective,College of Veterinary Medicine,Pharmacology and Toxicology CVM,605585,00:00.0,Prerequisite: PHM 350 or concurrently or approval of department.,ENR,1,AND,0,0,0,0,1,10,CRSE, ,CO,PHM 350,121421,PHM 350 (121421-College of Veterinary Medicine Pharmacology and Toxicology CVM), , ,0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200136,1,00:00.0,XA,310,Computational Thinking for the Humanities,College of Arts and Letters,Arts and Letters Dean,606970,00:00.0,Prerequisite: (XA 242 and WRA 210) and completion of Tier I writing requirement    Restrictions: Open to undergraduate students.  Approval of college.    ,ENR,1,OR,0,0,0,0,1,10,RQ,2642,PRE, , ,, ,(,0,0, , , ,XA310 requisite & Tier 1 crses,ENR,1,AND,0,0,0,0,1,1,CLST,4993,NA,EQ, ,"XA 242 (125180-College of Arts and Letters Arts and Letters Dean), WRA 210 (116559-College of Arts and Letters Writing, Rhetoric, and Cultures)"
200136,1,00:00.0,XA,310,Computational Thinking for the Humanities,College of Arts and Letters,Arts and Letters Dean,606970,00:00.0,Prerequisite: (XA 242 and WRA 210) and completion of Tier I writing requirement    Restrictions: Open to undergraduate students.  Approval of college.    ,ENR,1,OR,0,0,0,0,1,10,RQ,2642,PRE, , ,, ,(,0,0, , , ,XA310 requisite & Tier 1 crses,ENR,1,AND,0,0,0,0,2,1,CLST,4,NA,EQ, ,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), MC 111 (120116-James Madison College James Madison College Dean), MC 112 (120117-James Madison College James Madison College Dean), RCAH 111 (123305-Residential College in Arts and Humanities Residential College in Arts and Humanities Dean), AL 110 (126059-College of Arts and Letters Arts and Letters Dean)"
200136,1,00:00.0,XA,310,Computational Thinking for the Humanities,College of Arts and Letters,Arts and Letters Dean,606970,00:00.0,Prerequisite: (XA 242 and WRA 210) and completion of Tier I writing requirement    Restrictions: Open to undergraduate students.  Approval of college.    ,ENR,1,OR,0,0,0,0,2,20,COND, , ,Undergraduate Students, ,,AND,),0,0,TBL,EQ,180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
200136,1,00:00.0,XA,310,Computational Thinking for the Humanities,College of Arts and Letters,Arts and Letters Dean,606970,00:00.0,Prerequisite: (XA 242 and WRA 210) and completion of Tier I writing requirement    Restrictions: Open to undergraduate students.  Approval of college.    ,ENR,1,OR,0,0,0,0,3,30,COND, , ,Honors Students, ,,OR, ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
